type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,2_leaf_0,2,2,1,6.8261003,0.9661668,10.941124,2464.jpg
image,,2_leaf_0,2,2,1,8.167008,-0.046147145,10.799407,7576.jpg
image,,2_leaf_0,2,2,1,7.628964,0.10368941,10.966044,12322.jpg
image,,2_leaf_0,2,2,1,7.600918,0.4286797,10.494292,13953.jpg
image,,2_leaf_0,2,2,1,7.9648933,-0.32774055,10.937497,9510.jpg
image,,2_leaf_0,2,2,1,8.451554,0.1698865,10.547711,18657.jpg
image,,2_leaf_0,2,2,1,7.7557764,0.70110214,10.378672,10487.jpg
image,,2_leaf_0,2,2,1,7.7526937,0.1869083,11.90833,1010.jpg
image,,2_leaf_0,2,2,1,6.5478935,-0.12934397,11.71655,12127.jpg
image,,2_leaf_0,2,2,1,7.2249427,-0.5889052,11.375035,4752.jpg
image,,2_leaf_0,2,2,1,8.583217,1.3561068,10.544497,6619.jpg
image,,2_leaf_0,2,2,1,7.7799554,0.5226686,10.644724,5351.jpg
image,,2_leaf_0,2,2,1,6.8531523,0.42010596,11.035453,11426.jpg
image,,2_leaf_0,2,2,1,7.5325165,0.51216525,10.431194,14750.jpg
image,,2_leaf_0,2,2,1,7.248935,-0.18498701,10.768121,4317.jpg
image,,2_leaf_0,2,2,1,8.098414,-0.3896184,10.864327,14554.jpg
image,,2_leaf_0,2,2,1,8.2922535,1.0614715,10.629062,19883.jpg
image,,2_leaf_0,2,2,1,7.402167,1.1885719,10.77962,13631.jpg
image,,2_leaf_0,2,2,1,8.305812,0.5885707,10.6167345,13847.jpg
image,,2_leaf_0,2,2,1,8.539458,-0.058034934,10.744413,7810.jpg
image,,2_leaf_0,2,2,1,7.070877,-0.58442754,11.362387,5636.jpg
image,,2_leaf_0,2,2,1,8.657416,0.66336936,11.006403,8714.jpg
image,,2_leaf_0,2,2,1,6.84271,1.01173,10.923342,14073.jpg
image,,2_leaf_0,2,2,1,7.0239205,-0.37524012,10.902954,19522.jpg
image,,2_leaf_0,2,2,1,8.270735,0.12931314,11.288316,8038.jpg
image,,2_leaf_0,2,2,1,6.806917,0.98548734,11.000917,19545.jpg
image,,2_leaf_0,2,2,1,7.4405885,0.09545444,10.787712,15299.jpg
image,,2_leaf_0,2,2,1,7.214789,0.23125337,10.805985,594.jpg
image,,2_leaf_0,2,2,1,7.2209525,0.31787664,10.789582,19252.jpg
image,,2_leaf_0,2,2,1,7.840211,-0.50929314,10.802538,3519.jpg
image,,2_leaf_0,2,2,1,7.625164,0.098118156,11.500638,3666.jpg
image,,2_leaf_0,2,2,1,7.189474,-0.13696289,11.765844,13783.jpg
image,,2_leaf_0,2,2,1,6.593076,-0.43638808,11.29654,446.jpg
image,,2_leaf_0,2,2,1,8.295472,0.5094775,11.226173,7038.jpg
image,,2_leaf_0,2,2,1,8.130077,1.095186,10.323588,11097.jpg
image,,2_leaf_0,2,2,1,7.61854,0.1137348,10.572273,1265.jpg
image,,2_leaf_0,2,2,1,8.412943,-0.029398218,10.65755,19241.jpg
image,,2_leaf_0,2,2,1,6.899296,-0.23655072,11.542341,7795.jpg
image,,2_leaf_0,2,2,1,7.146535,-0.32598814,11.494107,10025.jpg
image,,2_leaf_0,2,2,1,7.6134667,-0.0033047001,11.278548,4981.jpg
image,,2_leaf_0,2,2,1,8.166305,-0.41357917,10.7522135,14920.jpg
image,,2_leaf_0,2,2,1,7.191207,0.90090847,10.831923,8558.jpg
image,,2_leaf_0,2,2,1,7.1219807,-0.14143354,11.475678,13965.jpg
image,,2_leaf_0,2,2,1,7.461971,0.20554875,10.728131,17994.jpg
image,,2_leaf_0,2,2,1,7.9833097,-0.02781993,11.413141,17736.jpg
image,,2_leaf_0,2,2,1,6.6230297,-0.32722968,11.34915,16187.jpg
image,,2_leaf_0,2,2,1,7.9318604,-0.07655191,11.543484,10709.jpg
image,,2_leaf_0,2,2,1,8.889396,0.686269,10.686197,12175.jpg
image,,2_leaf_0,2,2,1,7.255349,-0.07480089,11.306773,17423.jpg
image,,2_leaf_0,2,2,1,7.4631515,0.3703084,10.680911,10536.jpg
image,,2_leaf_0,2,2,1,7.318336,-0.14976774,11.481173,2597.jpg
image,,2_leaf_0,2,2,1,8.615635,0.6184821,10.534816,13677.jpg
image,,2_leaf_0,2,2,1,6.7542057,-0.26537803,10.831706,2758.jpg
image,,2_leaf_0,2,2,1,7.6922092,0.2500688,10.70657,2159.jpg
image,,2_leaf_0,2,2,1,7.9366727,1.1811416,10.371768,17500.jpg
image,,2_leaf_0,2,2,1,7.4034657,0.092460945,10.691489,15192.jpg
image,,2_leaf_0,2,2,1,7.8594093,0.079599574,10.616819,7319.jpg
image,,2_leaf_0,2,2,1,6.501241,-0.084137045,11.031225,11943.jpg
image,,2_leaf_0,2,2,1,6.7249527,-0.540851,11.076749,11994.jpg
image,,2_leaf_0,2,2,1,6.521742,-0.2877185,10.956293,4205.jpg
image,,2_leaf_0,2,2,1,7.2784863,0.22962907,10.911696,9372.jpg
image,,2_leaf_0,2,2,1,8.008093,0.58642906,10.181429,14232.jpg
image,,2_leaf_0,2,2,1,8.068075,0.95914507,10.430042,16537.jpg
image,,2_leaf_0,2,2,1,7.6784396,-0.095956236,10.774647,9636.jpg
image,,2_leaf_0,2,2,1,7.282692,0.3740676,11.243543,19544.jpg
image,,2_leaf_0,2,2,1,8.385511,0.5917738,10.383247,18586.jpg
image,,2_leaf_0,2,2,1,8.176249,0.3744035,10.530886,11336.jpg
image,,2_leaf_0,2,2,1,7.45358,0.6107672,10.456233,559.jpg
image,,2_leaf_0,2,2,1,8.597969,1.5154014,10.556558,11768.jpg
image,,2_leaf_0,2,2,1,6.647679,-0.42470837,11.158513,12181.jpg
image,,2_leaf_0,2,2,1,7.1908274,0.8553798,10.782399,5474.jpg
image,,2_leaf_0,2,2,1,6.878445,-0.6347615,11.062363,10664.jpg
image,,2_leaf_0,2,2,1,6.9840684,-0.47999847,11.473029,18829.jpg
image,,2_leaf_0,2,2,1,7.6935,0.25561708,10.3536005,11831.jpg
image,,2_leaf_0,2,2,1,7.282123,1.0812948,10.813039,2768.jpg
image,,2_leaf_0,2,2,1,6.670778,-0.3963217,10.892084,19040.jpg
image,,2_leaf_0,2,2,1,6.8455977,-0.6353121,11.113594,18400.jpg
image,,2_leaf_0,2,2,1,7.6079254,0.831328,10.379624,6516.jpg
image,,2_leaf_0,2,2,1,7.824,-0.33192945,10.749374,3406.jpg
image,,2_leaf_0,2,2,1,7.998072,0.034141917,10.751851,11555.jpg
image,,2_leaf_0,2,2,1,8.0788145,0.88413864,10.399092,12440.jpg
image,,2_leaf_0,2,2,1,8.156054,-0.3100219,10.858552,6048.jpg
image,,2_leaf_0,2,2,1,7.531858,-0.482122,11.354776,8662.jpg
image,,2_leaf_0,2,2,1,7.298787,0.22982942,10.577678,9044.jpg
image,,2_leaf_0,2,2,1,6.7656717,0.028092789,10.84871,17716.jpg
image,,2_leaf_0,2,2,1,7.4805737,-0.4715456,11.323661,16131.jpg
image,,2_leaf_0,2,2,1,6.7781844,0.052233964,10.900778,3237.jpg
image,,2_leaf_0,2,2,1,7.2972403,-0.5454473,10.8406315,67.jpg
image,,2_leaf_0,2,2,1,8.495652,1.4121797,11.6674795,18044.jpg
image,,2_leaf_0,2,2,1,7.1294446,-0.51464874,11.352557,8837.jpg
image,,2_leaf_0,2,2,1,8.553023,0.34312925,10.7425785,12292.jpg
image,,2_leaf_0,2,2,1,7.2187552,0.045359336,11.664397,8041.jpg
image,,2_leaf_0,2,2,1,8.707933,0.49962157,10.66784,10234.jpg
image,,2_leaf_0,2,2,1,7.564967,0.24966097,11.101386,5101.jpg
image,,2_leaf_0,2,2,1,7.9505334,-0.025924966,11.458324,16338.jpg
image,,2_leaf_0,2,2,1,8.434421,1.3230189,10.633078,6553.jpg
image,,2_leaf_0,2,2,1,8.490314,0.88646877,10.983363,10200.jpg
image,,2_leaf_0,2,2,1,7.257448,-0.64731,11.292203,13525.jpg
image,,2_leaf_0,2,2,1,8.215398,-0.28714737,10.8943205,6307.jpg
image,,2_leaf_0,2,2,1,8.175946,0.76509964,10.937799,7096.jpg
image,,2_leaf_0,2,2,1,8.10036,-0.29465413,10.68419,3727.jpg
image,,2_leaf_0,2,2,1,8.0653,-0.4544488,11.070445,19094.jpg
image,,2_leaf_0,2,2,1,6.778362,-0.48785734,11.027065,1998.jpg
image,,2_leaf_0,2,2,1,6.478262,-0.13366172,11.043445,10446.jpg
image,,2_leaf_0,2,2,1,8.11441,-0.4890179,10.772302,6170.jpg
image,,2_leaf_0,2,2,1,7.5791526,-0.08205594,11.5266,12705.jpg
image,,2_leaf_0,2,2,1,8.195786,0.3054059,11.45007,11702.jpg
image,,2_leaf_0,2,2,1,8.652517,1.7716504,10.705723,15159.jpg
image,,2_leaf_0,2,2,1,8.39538,1.4019428,11.788574,9201.jpg
image,,2_leaf_0,2,2,1,6.875116,-0.5044534,11.55294,12482.jpg
image,,2_leaf_0,2,2,1,7.3907394,0.36459205,11.044577,6177.jpg
image,,2_leaf_0,2,2,1,7.6880374,-0.3435828,11.344946,955.jpg
image,,2_leaf_0,2,2,1,7.6853304,0.37194616,10.438333,14754.jpg
image,,2_leaf_0,2,2,1,7.2700996,0.3339611,10.692904,20024.jpg
image,,2_leaf_0,2,2,1,8.933341,0.7504413,10.721765,4892.jpg
image,,2_leaf_0,2,2,1,8.648795,0.017680133,10.682776,17343.jpg
image,,2_leaf_0,2,2,1,6.847974,0.24480884,11.420085,13266.jpg
image,,2_leaf_0,2,2,1,8.056901,0.46607018,10.44403,602.jpg
image,,2_leaf_0,2,2,1,7.216118,-0.07329864,11.721837,6982.jpg
image,,2_leaf_0,2,2,1,7.797979,-0.19796121,10.705538,12691.jpg
image,,2_leaf_0,2,2,1,7.108575,0.95151526,10.829202,1097.jpg
image,,2_leaf_0,2,2,1,8.096559,0.61608183,10.18489,4880.jpg
image,,2_leaf_0,2,2,1,7.55728,-0.43104866,11.310027,12333.jpg
image,,2_leaf_0,2,2,1,6.427509,-0.32960588,11.251104,18870.jpg
image,,2_leaf_0,2,2,1,6.8805165,-0.2285928,11.222313,8364.jpg
image,,2_leaf_0,2,2,1,7.9754953,0.51151764,10.397522,11016.jpg
image,,2_leaf_0,2,2,1,8.267806,0.3012296,10.612476,2010.jpg
image,,2_leaf_0,2,2,1,7.051592,1.0139424,10.8378525,14507.jpg
image,,2_leaf_0,2,2,1,7.6105247,0.25564104,10.5908165,4492.jpg
image,,2_leaf_0,2,2,1,6.5832944,0.031227142,11.002715,12187.jpg
image,,2_leaf_0,2,2,1,8.263086,0.45970726,11.2811165,2173.jpg
image,,2_leaf_0,2,2,1,7.5519853,0.10235897,11.1702,11251.jpg
image,,2_leaf_0,2,2,1,6.6874475,-0.5262227,11.145667,16492.jpg
image,,2_leaf_0,2,2,1,7.705745,0.08248633,10.338569,4661.jpg
image,,2_leaf_0,2,2,1,7.9707947,-0.16297488,10.714645,3003.jpg
image,,2_leaf_0,2,2,1,7.7788095,-0.28654945,10.930615,17481.jpg
image,,2_leaf_0,2,2,1,7.7335978,0.8356188,10.70851,13700.jpg
image,,2_leaf_0,2,2,1,6.5299606,-0.38406715,11.156224,15495.jpg
image,,2_leaf_0,2,2,1,8.297263,0.5987366,10.418502,4725.jpg
image,,2_leaf_0,2,2,1,8.023842,0.6324576,10.29975,15501.jpg
image,,2_leaf_0,2,2,1,8.180199,-0.14638396,10.669756,5198.jpg
image,,2_leaf_0,2,2,1,8.2582,0.46647084,11.167809,8193.jpg
image,,2_leaf_0,2,2,1,7.3384023,-0.62006354,10.848598,8246.jpg
image,,2_leaf_0,2,2,1,7.340844,0.10524922,11.635538,10578.jpg
image,,2_leaf_0,2,2,1,7.910565,0.22784626,11.905026,18453.jpg
image,,2_leaf_0,2,2,1,7.9238677,0.048863728,11.140436,17252.jpg
image,,2_leaf_0,2,2,1,8.168374,0.96962625,10.345604,19044.jpg
image,,2_leaf_0,2,2,1,8.473445,0.67971575,10.345087,4488.jpg
image,,2_leaf_0,2,2,1,6.809159,-0.45323935,10.875404,1894.jpg
image,,2_leaf_0,2,2,1,8.114854,0.65967417,10.428867,15778.jpg
image,,2_leaf_0,2,2,1,8.056723,-0.43582648,11.040264,4375.jpg
image,,2_leaf_0,2,2,1,7.924281,0.40904838,10.288302,14622.jpg
image,,2_leaf_0,2,2,1,6.8395796,-0.5071254,11.321675,18221.jpg
image,,2_leaf_0,2,2,1,6.9200344,-0.4391906,11.579199,17449.jpg
image,,2_leaf_0,2,2,1,7.246261,0.3844673,10.756668,13729.jpg
image,,2_leaf_0,2,2,1,8.191438,-0.41025382,10.849724,10192.jpg
image,,2_leaf_0,2,2,1,8.0298195,-0.19924398,10.636902,16069.jpg
image,,2_leaf_0,2,2,1,6.4212112,0.90616024,11.104933,17389.jpg
image,,2_leaf_0,2,2,1,6.6693163,-0.33495945,10.888887,6118.jpg
image,,2_leaf_0,2,2,1,8.249976,0.5884864,10.745267,10693.jpg
image,,2_leaf_0,2,2,1,7.7743783,0.5175769,11.49806,4678.jpg
image,,2_leaf_0,2,2,1,8.960016,1.6395092,11.324843,7201.jpg
image,,2_leaf_0,2,2,1,7.0580907,0.38218388,10.934346,13775.jpg
image,,2_leaf_0,2,2,1,9.354276,0.9459765,11.304241,18963.jpg
image,,2_leaf_0,2,2,1,7.3276854,-0.36015475,11.461126,11513.jpg
image,,2_leaf_0,2,2,1,8.246117,1.2808106,10.41231,5275.jpg
image,,2_leaf_0,2,2,1,8.262624,0.49645996,10.962121,4055.jpg
image,,2_leaf_0,2,2,1,7.8173943,-0.47816998,10.9561405,6716.jpg
image,,2_leaf_0,2,2,1,7.1233125,-0.53272486,11.329143,18864.jpg
image,,2_leaf_0,2,2,1,8.420669,-0.3292628,10.857649,13527.jpg
image,,2_leaf_0,2,2,1,8.668785,1.2665484,10.559188,19097.jpg
image,,2_leaf_0,2,2,1,8.024068,-0.08477028,11.423977,6192.jpg
image,,2_leaf_0,2,2,1,6.792252,-0.36479804,11.276547,10801.jpg
image,,2_leaf_0,2,2,1,8.406201,-0.1971352,10.720947,12532.jpg
image,,2_leaf_0,2,2,1,8.145722,0.768843,10.329801,2277.jpg
image,,2_leaf_0,2,2,1,6.925444,0.93763906,10.877606,4942.jpg
image,,2_leaf_0,2,2,1,6.8852935,-0.30013236,11.295679,8049.jpg
image,,2_leaf_0,2,2,1,7.3356066,0.2514832,10.672469,12039.jpg
image,,2_leaf_0,2,2,1,6.774521,0.9585226,10.991553,18162.jpg
image,,2_leaf_0,2,2,1,8.643372,1.2040031,10.621673,3744.jpg
image,,2_leaf_0,2,2,1,6.8503222,-0.5912309,11.103561,1497.jpg
image,,2_leaf_0,2,2,1,9.021841,0.9413562,10.873089,3138.jpg
image,,2_leaf_0,2,2,1,9.135875,1.3849767,11.043878,10049.jpg
image,,2_leaf_0,2,2,1,7.782808,0.26076564,11.989015,5094.jpg
image,,2_leaf_0,2,2,1,8.275336,1.6672604,10.4995985,9445.jpg
image,,2_leaf_0,2,2,1,6.521252,0.9857113,11.060888,4964.jpg
image,,2_leaf_0,2,2,1,9.160499,1.3155934,11.110113,6391.jpg
image,,2_leaf_0,2,2,1,8.036315,0.19147307,11.01596,13343.jpg
image,,2_leaf_0,2,2,1,9.071754,1.2706782,11.52286,659.jpg
image,,2_leaf_0,2,2,1,7.5555763,-0.23450448,10.662519,1203.jpg
image,,2_leaf_0,2,2,1,8.648534,1.519174,10.463784,12579.jpg
image,,2_leaf_0,2,2,1,8.572331,0.88631904,10.336984,16515.jpg
image,,2_leaf_0,2,2,1,9.198861,1.4418098,10.873362,5075.jpg
image,,2_leaf_0,2,2,1,8.919543,1.8263747,10.899459,10319.jpg
image,,2_leaf_0,2,2,1,8.473556,0.80862707,10.222149,3850.jpg
image,,2_leaf_0,2,2,1,8.522323,1.5100206,10.716303,13711.jpg
image,,2_leaf_0,2,2,1,8.776076,0.48785886,10.668039,18104.jpg
image,,2_leaf_0,2,2,1,9.003615,0.78679353,10.866979,4320.jpg
image,,2_leaf_0,2,2,1,8.818284,0.5056242,10.618898,17919.jpg
image,,2_leaf_0,2,2,1,8.632097,0.84242034,10.525777,3342.jpg
image,,2_leaf_0,2,2,1,8.478428,0.04874841,10.945869,19193.jpg
image,,2_leaf_0,2,2,1,8.752479,1.5275106,10.621003,1646.jpg
image,,2_leaf_0,2,2,1,8.865706,0.6389756,10.819146,8670.jpg
image,,2_leaf_0,2,2,1,8.664159,2.1427372,10.974263,3535.jpg
image,,2_leaf_0,2,2,1,8.508114,0.0068063494,10.8429985,2680.jpg
image,,2_leaf_0,2,2,1,8.537947,1.808769,10.514985,15708.jpg
image,,2_leaf_0,2,2,1,8.492362,1.394348,10.435803,14907.jpg
image,,2_leaf_0,2,2,1,8.488945,1.1033297,10.292667,13825.jpg
image,,2_leaf_0,2,2,1,8.99132,1.7611041,11.050912,12600.jpg
image,,2_leaf_0,2,2,1,8.94055,1.0912982,11.295206,2477.jpg
image,,2_leaf_0,2,2,1,9.29287,0.94137096,11.473523,11066.jpg
image,,2_leaf_0,2,2,1,9.1153555,1.5968455,11.217794,2702.jpg
image,,2_leaf_0,2,2,1,8.406386,1.6856173,10.5787325,16281.jpg
image,,2_leaf_0,2,2,1,8.19286,1.393983,10.955373,15705.jpg
image,,2_leaf_0,2,2,1,8.629518,-0.016760763,10.714069,5042.jpg
image,,2_leaf_0,2,2,1,7.911973,0.02667591,10.532874,13497.jpg
image,,2_leaf_0,2,2,1,9.128542,1.6579852,10.935734,18117.jpg
image,,2_leaf_0,2,2,1,8.885417,0.8390125,10.984216,17714.jpg
image,,2_leaf_0,2,2,1,6.583349,-0.0123888105,11.103348,7139.jpg
image,,2_leaf_0,2,2,1,8.721787,0.73757243,10.964672,18842.jpg
image,,2_leaf_0,2,2,1,8.656631,0.9359942,11.309499,19601.jpg
image,,2_leaf_0,2,2,1,8.901156,1.4625696,10.846961,16833.jpg
image,,2_leaf_0,2,2,1,8.628485,1.1923363,10.570078,12043.jpg
image,,2_leaf_0,2,2,1,8.792538,0.45430857,10.519199,12197.jpg
image,,2_leaf_0,2,2,1,7.844584,0.19681734,11.928547,8450.jpg
image,,2_leaf_0,2,2,1,7.6828976,0.4946282,10.357062,11393.jpg
image,,2_leaf_0,2,2,1,9.383373,0.96501833,11.474869,6656.jpg
image,,2_leaf_0,2,2,1,8.677042,0.69424784,10.378091,3973.jpg
image,,2_leaf_0,2,2,1,8.572693,0.6775707,10.495547,16231.jpg
image,,2_leaf_0,2,2,1,8.6666975,1.7561885,10.765804,18823.jpg
image,,2_leaf_0,2,2,1,9.166785,1.6113448,11.442891,8532.jpg
image,,2_leaf_0,2,2,1,8.207234,0.758619,10.108181,18946.jpg
image,,2_leaf_0,2,2,1,9.149696,1.4775381,11.20858,17787.jpg
image,,2_leaf_0,2,2,1,9.2014265,1.4266979,11.396172,3599.jpg
image,,2_leaf_0,2,2,1,8.797726,1.4853598,10.950688,13339.jpg
image,,2_leaf_0,2,2,1,9.337026,1.2879742,11.032972,9186.jpg
image,,2_leaf_0,2,2,1,8.35079,1.6459109,10.9281435,9801.jpg
image,,2_leaf_0,2,2,1,8.316573,0.11004197,10.920999,17553.jpg
image,,2_leaf_0,2,2,1,8.495366,0.23997194,10.795765,11750.jpg
image,,2_leaf_0,2,2,1,8.135186,-0.079834566,10.711763,5017.jpg
image,,2_leaf_0,2,2,1,7.8692055,1.0704128,10.272052,18053.jpg
image,,2_leaf_0,2,2,1,8.098659,-0.034068935,11.123857,10107.jpg
image,,2_leaf_0,2,2,1,8.564079,1.3922673,10.894645,16381.jpg
image,,2_leaf_0,2,2,1,8.856162,1.2257046,11.292349,8436.jpg
image,,2_leaf_0,2,2,1,8.78733,1.8362119,10.577233,5309.jpg
image,,2_leaf_0,2,2,1,8.333257,1.0791144,10.1966,19554.jpg
image,,2_leaf_0,2,2,1,8.905833,1.1893847,10.485773,9360.jpg
image,,2_leaf_0,2,2,1,7.2079077,0.6973283,10.574975,16506.jpg
image,,2_leaf_0,2,2,1,8.998195,1.7115532,10.879186,17939.jpg
image,,2_leaf_0,2,2,1,8.125276,0.99267936,11.044293,19647.jpg
image,,2_leaf_0,2,2,1,8.131347,1.3116206,10.813946,364.jpg
image,,2_leaf_0,2,2,1,7.093616,0.95564836,10.8130455,8213.jpg
image,,2_leaf_0,2,2,1,9.143335,1.1231946,10.405595,3087.jpg
image,,2_leaf_0,2,2,1,8.843717,0.846431,11.056048,5192.jpg
image,,2_leaf_0,2,2,1,8.899513,1.1483512,11.003447,7354.jpg
image,,2_leaf_0,2,2,1,9.230426,1.1810416,10.94118,2912.jpg
image,,2_leaf_0,2,2,1,7.991538,0.62539476,11.765489,9179.jpg
image,,2_leaf_0,2,2,1,8.554898,1.605246,10.405239,11828.jpg
image,,2_leaf_0,2,2,1,8.504421,0.7706956,10.529196,3388.jpg
image,,2_leaf_0,2,2,1,9.013872,1.5181437,11.035022,5122.jpg
image,,2_leaf_0,2,2,1,8.750034,1.86665,10.623054,3044.jpg
image,,2_leaf_0,2,2,1,8.355328,-0.2326453,10.813138,6358.jpg
image,,2_leaf_0,2,2,1,8.493874,0.121989936,10.757312,7252.jpg
image,,2_leaf_0,2,2,1,9.103318,1.2089344,11.153261,7537.jpg
image,,2_leaf_0,2,2,1,7.2757587,0.7875368,10.485684,14400.jpg
image,,2_leaf_0,2,2,1,8.668478,0.91524523,11.328925,8252.jpg
image,,2_leaf_0,2,2,1,9.068783,0.54457545,11.09372,16371.jpg
image,,2_leaf_0,2,2,1,8.513732,0.7179254,10.488205,7400.jpg
image,,2_leaf_0,2,2,1,7.7405205,0.30026412,10.486878,5396.jpg
image,,2_leaf_0,2,2,1,8.904256,1.1239183,11.341147,7885.jpg
image,,2_leaf_0,2,2,1,8.299626,0.7216803,10.074336,6518.jpg
image,,2_leaf_0,2,2,1,9.030563,1.079693,11.239896,15436.jpg
image,,2_leaf_0,2,2,1,7.9051,1.0310776,10.263517,15189.jpg
image,,2_leaf_0,2,2,1,9.142084,1.4681861,10.951735,5029.jpg
image,,2_leaf_0,2,2,1,9.082436,1.2161634,11.551973,3373.jpg
image,,2_leaf_0,2,2,1,8.564435,1.4177675,10.759116,15425.jpg
image,,2_leaf_0,2,2,1,9.1609,1.2642804,11.288967,11680.jpg
image,,2_leaf_0,2,2,1,8.160134,0.8473642,10.265707,10384.jpg
image,,2_leaf_0,2,2,1,8.531911,0.64305073,10.885605,8266.jpg
image,,2_leaf_0,2,2,1,7.561378,-0.22941183,10.608718,11049.jpg
image,,2_leaf_0,2,2,1,8.935717,1.19189,11.268062,12505.jpg
image,,2_leaf_0,2,2,1,9.3652,1.0920141,11.529846,7662.jpg
image,,2_leaf_0,2,2,1,9.252845,1.3451174,10.818855,1899.jpg
image,,2_leaf_0,2,2,1,8.601346,1.6375567,11.056649,17178.jpg
image,,2_leaf_0,2,2,1,7.8622136,0.0892916,10.63613,14529.jpg
image,,2_leaf_0,2,2,1,9.362787,1.0054498,11.553055,5886.jpg
image,,2_leaf_0,2,2,1,8.898407,0.9317868,10.407962,293.jpg
image,,2_leaf_0,2,2,1,8.727321,1.5958827,10.327781,15445.jpg
image,,2_leaf_0,2,2,1,8.682439,0.56456053,10.409929,12696.jpg
image,,2_leaf_0,2,2,1,7.741105,0.009148709,10.847045,860.jpg
image,,2_leaf_0,2,2,1,8.770549,0.75296915,10.963053,4154.jpg
image,,2_leaf_0,2,2,1,8.733899,1.2356229,11.095822,15034.jpg
image,,2_leaf_0,2,2,1,9.0622635,1.2725586,10.499403,1794.jpg
image,,2_leaf_0,2,2,1,9.302855,1.3027728,10.982188,4378.jpg
image,,2_leaf_0,2,2,1,9.310814,0.97878057,11.679601,4601.jpg
image,,2_leaf_0,2,2,1,8.743596,1.5968595,10.539771,11220.jpg
image,,2_leaf_0,2,2,1,9.257971,1.5489998,10.888327,18615.jpg
image,,2_leaf_0,2,2,1,8.705562,0.38901648,10.711278,11111.jpg
image,,2_leaf_0,2,2,1,8.938181,1.6794462,10.652796,15316.jpg
image,,2_leaf_0,2,2,1,8.234383,1.4257723,10.309725,7021.jpg
image,,2_leaf_0,2,2,1,9.183958,1.1168383,11.541327,10027.jpg
image,,2_leaf_0,2,2,1,8.827789,1.2305708,11.438803,8409.jpg
image,,2_leaf_0,2,2,1,8.261201,-0.2682793,10.760312,5943.jpg
image,,2_leaf_0,2,2,1,8.054329,0.33978683,10.2925005,7442.jpg
image,,2_leaf_0,2,2,1,8.971777,1.601957,11.315133,17577.jpg
image,,2_leaf_0,2,2,1,9.386032,1.4179946,11.085236,12496.jpg
image,,2_leaf_0,2,2,1,8.9434185,1.1970385,10.890036,519.jpg
image,,2_leaf_0,2,2,1,9.098218,1.4611028,11.509931,941.jpg
image,,2_leaf_0,2,2,1,8.588376,1.9336737,10.7637825,6032.jpg
image,,2_leaf_0,2,2,1,9.102925,0.97402996,10.617743,18796.jpg
image,,2_leaf_0,2,2,1,9.018503,0.9368638,11.855724,13668.jpg
image,,2_leaf_0,2,2,1,9.226145,1.0261967,11.43376,9588.jpg
image,,2_leaf_0,2,2,1,8.649322,1.4074671,11.388742,18632.jpg
image,,2_leaf_0,2,2,1,8.502475,1.5689051,10.905885,3974.jpg
image,,2_leaf_0,2,2,1,7.999257,0.44510245,12.006223,11524.jpg
image,,2_leaf_0,2,2,1,9.169561,1.088861,11.474813,2455.jpg
image,,2_leaf_0,2,2,1,9.087092,1.2070699,10.526708,8816.jpg
image,,2_leaf_0,2,2,1,6.6446004,0.99099386,11.00092,6222.jpg
image,,2_leaf_0,2,2,1,8.107675,1.2156364,10.521868,18648.jpg
image,,2_leaf_0,2,2,1,8.3701515,0.37078068,10.617949,12383.jpg
image,,2_leaf_0,2,2,1,9.14878,0.9906511,11.138128,13393.jpg
image,,2_leaf_0,2,2,1,7.460744,0.18345816,11.449775,8749.jpg
image,,2_leaf_0,2,2,1,8.972222,1.1082392,11.356505,4028.jpg
image,,2_leaf_0,2,2,1,8.94423,0.99219275,10.45365,2435.jpg
image,,2_leaf_0,2,2,1,8.663253,1.2971896,10.644342,6698.jpg
image,,2_leaf_0,2,2,1,6.7939377,1.0099723,10.967351,3234.jpg
image,,2_leaf_0,2,2,1,8.265951,-0.37623212,10.713883,2663.jpg
image,,2_leaf_0,2,2,1,8.989193,1.7623745,10.819521,18765.jpg
image,,2_leaf_0,2,2,1,8.753152,1.1049733,11.393688,13868.jpg
image,,2_leaf_0,2,2,1,8.662314,1.5914916,10.918451,14437.jpg
image,,2_leaf_0,2,2,1,8.276543,-0.20660457,10.680464,15190.jpg
image,,2_leaf_0,2,2,1,8.875359,1.3441728,10.495959,5357.jpg
image,,2_leaf_0,2,2,1,8.966329,1.1020533,10.494601,18740.jpg
image,,2_leaf_0,2,2,1,9.123984,1.5021096,11.297649,11669.jpg
image,,2_leaf_0,2,2,1,8.2960615,-0.011755477,10.741933,11441.jpg
image,,2_leaf_0,2,2,1,9.341865,1.4458731,11.512649,15719.jpg
image,,2_leaf_0,2,2,1,8.582205,0.13311541,10.641407,10380.jpg
image,,2_leaf_0,2,2,1,9.255812,1.113983,11.672014,10081.jpg
image,,2_leaf_0,2,2,1,9.055891,1.1288723,10.987822,2706.jpg
image,,2_leaf_0,2,2,1,8.825343,0.97063875,10.678389,378.jpg
image,,2_leaf_0,2,2,1,8.608418,1.5458276,10.580733,8768.jpg
image,,2_leaf_0,2,2,1,8.579755,1.7338425,10.571307,9460.jpg
image,,2_leaf_0,2,2,1,8.589411,1.4073502,11.036729,9681.jpg
image,,2_leaf_0,2,2,1,8.505363,1.500589,11.436362,554.jpg
image,,2_leaf_0,2,2,1,7.2035165,0.37266633,11.158905,2505.jpg
